[2025-05-09 11:04:39.005] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 21:50:54.312] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:50:54.320] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.57
[2025-05-09 21:50:55.416] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 21:50:55.423] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 21:50:56.504] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.51
[2025-05-09 21:50:56.505] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.51
[2025-05-09 21:50:57.575] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 21:50:57.576] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 21:50:58.583] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:50:58.586] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:50:59.786] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 21:50:59.789] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 21:51:00.875] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.95
[2025-05-09 21:51:00.878] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.95
[2025-05-09 21:51:01.969] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:51:01.972] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:51:03.064] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 21:51:03.065] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 21:51:04.081] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.86
[2025-05-09 21:51:04.082] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.86
[2025-05-09 21:51:05.155] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:51:05.163] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 21:51:06.242] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 21:51:06.243] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 21:51:07.332] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:51:07.334] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:51:08.438] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:51:08.451] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:51:09.530] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:51:09.539] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:51:10.591] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:51:10.592] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 21:51:11.638] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:51:11.640] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
